date,azimute,altitude,pos1,pos2
2021-05-27 00:30:17.964138,4.720158100128174,-0.8271018266677856,44.211151461101416,55.648172529817245
2021-05-27 00:34:17.964138,4.711724281311035,-0.8423433303833008,45.5277990337611,57.19384394195539
2021-05-27 00:38:17.964138,4.7031450271606445,-0.8575847744941711,46.888620833981115,58.78538412890457
2021-05-27 00:42:17.964138,4.694407939910889,-0.8728249073028564,48.29509459711679,60.42431477905189
2021-05-27 00:46:17.964138,4.6855010986328125,-0.8880626559257507,49.74874771373292,62.11220845804051
2021-05-27 00:50:17.964138,4.676409721374512,-0.9032967686653137,51.251158980144865,63.85069031633419
2021-05-27 00:54:17.964138,4.66711950302124,-0.918525755405426,52.803960296048984,65.64143985138267
2021-05-27 00:58:17.964138,4.657613754272461,-0.9337483048439026,54.408838514108204,67.48619274534774
2021-05-27 01:02:17.964138,4.647874355316162,-0.9489628076553345,56.067537319401275,69.38674274958295
2021-05-27 01:06:17.964138,4.637881278991699,-0.964167594909668,57.78185918741493,71.34494364232711
2021-05-27 01:10:17.964138,4.6276140213012695,-0.9793608784675598,59.55366735961872,73.36271125026332
2021-05-27 01:14:17.964138,4.617048263549805,-0.9945407509803772,61.384887996154355,75.44202554183447
2021-05-27 01:18:17.964138,4.606158256530762,-1.0097050666809082,63.277512320808476,77.58493278808412
2021-05-27 01:22:17.964138,4.59491491317749,-1.0248515605926514,65.23359890106285,79.79354780347263
2021-05-27 01:26:17.964138,4.583286762237549,-1.0399775505065918,67.25527597235703,82.07005625423476
2021-05-27 01:30:17.964138,4.5712385177612305,-1.0550804138183594,69.34474388751022,84.41671706427904
2021-05-27 01:34:17.964138,4.558730125427246,-1.0701569318771362,71.50427767957966,86.83586488466094
2021-05-27 01:38:17.964138,4.545718669891357,-1.0852036476135254,73.73622964656927,89.32991266113369
2021-05-27 01:42:17.964138,4.532154560089111,-1.1002168655395508,76.04303214945195,91.90135429496674
2021-05-27 01:46:17.964138,4.517982482910156,-1.115192174911499,78.42720047167,94.55276738318612
2021-05-27 01:50:17.964138,4.503140449523926,-1.130124807357788,80.89133580574155,97.28681607028943
2021-05-27 01:54:17.964138,4.487558364868164,-1.1450092792510986,83.438128387104,100.10625399250127
2021-05-27 01:58:17.964138,4.471156597137451,-1.1598395109176636,86.07036078010289,103.01392733553529
2021-05-27 02:02:17.964138,4.453845024108887,-1.1746084690093994,88.79091130530269,106.01277799467903
2021-05-27 02:06:17.964138,4.435520172119141,-1.1893079280853271,91.6027576764088,109.10584684816216
2021-05-27 02:10:17.964138,4.416064262390137,-1.203928828239441,94.50898079020942,112.29627716877712
2021-05-27 02:14:17.964138,4.3953423500061035,-1.2184603214263916,97.5127687382162,115.58731813743188
2021-05-27 02:18:17.964138,4.373198509216309,-1.2328901290893555,100.61742107918286,118.98232851104095
2021-05-27 02:22:17.964138,4.349452495574951,-1.2472035884857178,103.82635336530312,122.48478040950057
2021-05-27 02:26:17.964138,4.323896884918213,-1.2613837718963623,107.14310191464928,126.09826326571876
2021-05-27 02:30:17.964138,4.296289443969727,-1.275410532951355,110.57132899700527,129.8264879167173
2021-05-27 02:34:17.964138,4.266349792480469,-1.2892602682113647,114.11482830382276,133.67329086911843
2021-05-27 02:38:17.964138,4.2337517738342285,-1.3029043674468994,117.77753085482237,137.64263870986073
2021-05-27 02:42:17.964138,4.198116779327393,-1.3163092136383057,121.56351132400555,141.7386327277822
2021-05-27 02:46:17.964138,4.1590046882629395,-1.3294340372085571,125.4769948785303,145.96551369164015
2021-05-27 02:50:17.964138,4.115909099578857,-1.3422297239303589,129.52236440449536,150.32766682925435
2021-05-27 02:54:17.964138,4.068251609802246,-1.3546370267868042,133.70416816431847,154.8296270022912
2021-05-27 02:58:17.964138,4.015381813049316,-1.3665844202041626,138.02712770936077,159.4760840732767
2021-05-27 03:02:17.964138,3.9565846920013428,-1.3779858350753784,142.4961458099394,164.27188846144387
2021-05-27 03:06:17.964138,3.8911073207855225,-1.388737678527832,147.11631375957788,169.22205684271407
2021-05-27 03:10:17.964138,3.818207025527954,-1.3987177610397339,151.89291731737956,174.33177801199471
2021-05-27 03:14:17.964138,3.7372355461120605,-1.4077836275100708,156.83144004308846,179.60641880101466
2021-05-27 03:18:17.964138,3.6477696895599365,-1.4157741069793701,161.9375623882061,185.05153001752083
2021-05-27 03:22:17.964138,3.5497829914093018,-1.4225149154663086,167.217155034766,190.67285234919524
2021-05-27 03:26:17.964138,3.4438397884368896,-1.4278289079666138,172.67626554297698,196.4763221642267
2021-05-27 03:30:17.964138,3.3312509059906006,-1.4315521717071533,178.32109936420986,202.46807721542393
2021-05-27 03:34:17.964138,3.2141096591949463,-1.433555006980896,184.15799902104368,208.6544623496914
2021-05-27 03:38:17.964138,3.095134973526001,-1.4337619543075562,190.1934278226276,215.04203534225593
2021-05-27 03:42:17.964138,2.9773194789886475,-1.4321649074554443,196.43396476741557,221.63757299808498
2021-05-27 03:46:17.964138,2.863481044769287,-1.428824782371521,202.88631422483712,228.4480776316586
2021-05-27 03:50:17.964138,2.7558774948120117,-1.423860788345337,209.5573287825046,235.48078395068694
2021-05-27 03:54:17.964138,2.656001091003418,-1.4174305200576782,216.45403970555466,242.7431662915407
2021-05-27 03:58:17.964138,2.564575433731079,-1.409710168838501,223.58368851461546,250.24294624765582
2021-05-27 04:02:17.964138,2.481691837310791,-1.4008755683898926,230.9537550705256,257.98810060228635
2021-05-27 04:06:17.964138,2.407001256942749,-1.3910917043685913,238.57198019764502,265.9868696656868
2021-05-27 04:10:17.964138,2.3398938179016113,-1.3805053234100342,246.4463830769698,274.2477659456995
2021-05-27 04:14:17.964138,2.27963924407959,-1.3692435026168823,254.58527453806613,282.7795832137223
2021-05-27 04:18:17.964138,2.2254812717437744,-1.357413649559021,262.99726764694356,291.5914059236057
2021-05-27 04:22:17.964138,2.1766936779022217,-1.3451056480407715,271.69128677924493,300.6926190045152
2021-05-27 04:26:17.964138,2.132610559463501,-1.3323943614959717,280.676575986571,310.09291801611744
2021-05-27 04:30:17.964138,2.0926358699798584,-1.3193415403366089,289.9627073237907,319.8023196449217
2021-05-27 04:34:17.964138,2.0562474727630615,-1.3059983253479004,299.559589318825,329.8311725663941
2021-05-27 04:38:17.964138,2.022991180419922,-1.2924072742462158,309.4774759234385,340.1901686729836
2021-05-27 04:42:17.964138,1.9924745559692383,-1.2786035537719727,319.72697596902077,350.89035465707667
2021-05-27 04:46:17.964138,1.9643601179122925,-1.264616847038269,330.3190631640577,1.943143990779845
2021-05-27 04:50:17.964138,1.9383573532104492,-1.250471830368042,341.2650866910859,13.36032927482831
2021-05-27 04:54:17.964138,1.9142166376113892,-1.236189365386963,352.57678235953506,25.154094998992377
2021-05-27 04:58:17.964138,1.8917224407196045,-1.2217870950698853,4.266284356828919,37.33703071405567
2021-05-27 05:02:17.964138,1.8706889152526855,-1.2072800397872925,4.346137538214793,37.522144633322405
2021-05-27 05:06:17.964138,1.8509552478790283,-1.192681074142456,4.429310281225986,37.70954434516802
2021-05-27 05:10:17.964138,1.8323817253112793,-1.1780012845993042,4.515874566423142,37.899340206868764
2021-05-27 05:14:17.964138,1.8148466348648071,-1.163250207901001,4.605908830808421,38.091645508159075
2021-05-27 05:18:17.964138,1.7982438802719116,-1.1484363079071045,4.699497662492971,38.28657664050574
2021-05-27 05:22:17.964138,1.7824801206588745,-1.1335666179656982,4.796731580554107,38.48425324712307
2021-05-27 05:26:17.964138,1.7674736976623535,-1.118647575378418,4.897706843317166,38.68479839441292
2021-05-27 05:30:17.964138,1.7531523704528809,-1.1036847829818726,5.002525325745975,38.88833873137052
2021-05-27 05:34:17.964138,1.7394522428512573,-1.0886832475662231,5.111294428509133,39.095004653906365
2021-05-27 05:38:17.964138,1.7263168096542358,-1.073647379875183,5.224127015804297,39.30493046709568
2021-05-27 05:42:17.964138,1.7136955261230469,-1.058580994606018,5.341141398793671,39.51825454687567
2021-05-27 05:46:17.964138,1.7015432119369507,-1.0434876680374146,5.462461338355562,39.735119513755436
2021-05-27 05:50:17.964138,1.6898198127746582,-1.0283704996109009,5.588216055874925,39.9556723989383
2021-05-27 05:54:17.964138,1.6784889698028564,-1.0132325887680054,5.718540292077328,40.180064828299805
2021-05-27 05:58:17.964138,1.667518138885498,-0.9980762600898743,5.853574363850389,40.408453182431145
2021-05-27 06:02:17.964138,1.656877875328064,-0.9829040169715881,5.993464246801133,40.640998791223566
2021-05-27 06:06:17.964138,1.646541714668274,-0.9677180051803589,6.138361664538895,40.87786811354754
2021-05-27 06:10:17.964138,1.63648521900177,-0.9525201916694641,6.2884242127234655,41.119232927027305
2021-05-27 06:14:17.964138,1.6266865730285645,-0.9373124837875366,6.443815467379962,41.36527052539955
2021-05-27 06:18:17.964138,1.6171258687973022,-0.9220964312553406,6.6047051206660505,41.6161639104636
2021-05-27 06:22:17.964138,1.6077845096588135,-0.9068737626075745,6.771269141032959,41.87210200725161
2021-05-27 06:26:17.964138,1.5986459255218506,-0.8916458487510681,6.943689914883329,42.13327986603942
2021-05-27 06:30:17.964138,1.5896947383880615,-0.8764140605926514,7.122156420766505,42.39989888208473
2021-05-27 06:34:17.964138,1.5809166431427002,-0.8611797094345093,7.306864413353964,42.67216701951101
2021-05-27 06:38:17.964138,1.5722986459732056,-0.8459439873695374,7.4980166055999895,42.95029903927666
2021-05-27 06:42:17.964138,1.563828706741333,-0.8307080864906311,7.695822868895278,43.23451673778952
2021-05-27 06:46:17.964138,1.5554956197738647,-0.8154730200767517,7.900500443865992,43.52504918658761
2021-05-27 06:50:17.964138,1.5472890138626099,-0.8002399206161499,8.112274158199439,43.82213298921479
2021-05-27 06:54:17.964138,1.5391992330551147,-0.7850096821784973,8.331376655704249,44.126012533810886
2021-05-27 06:58:17.964138,1.531217336654663,-0.7697833776473999,8.558048633005901,44.43694026749933
2021-05-27 07:02:17.964138,1.5233347415924072,-0.7545617818832397,8.792539096053018,44.75517696343054
2021-05-27 07:06:17.964138,1.5155439376831055,-0.739345908164978,9.035105601332015,45.08099201374711
2021-05-27 07:10:17.964138,1.507837176322937,-0.7241365313529968,9.286014548832318,45.41466371641995
2021-05-27 07:14:17.964138,1.5002079010009766,-0.708934485912323,9.545541437093362,45.75647958052014
2021-05-27 07:18:17.964138,1.4926493167877197,-0.6937406659126282,9.813971174436883,46.106736641865126
2021-05-27 07:22:17.964138,1.4851553440093994,-0.6785557270050049,10.091598368784465,46.46574177839144
2021-05-27 07:26:17.964138,1.4777203798294067,-0.6633805632591248,10.378727635082967,46.83381205166951
2021-05-27 07:30:17.964138,1.4703387022018433,-0.6482158899307251,10.67567393284567,47.21127504576206
2021-05-27 07:34:17.964138,1.4630051851272583,-0.6330624222755432,10.98276289110295,47.59846922287468
2021-05-27 07:38:17.964138,1.4557148218154907,-0.617920994758606,11.3003311600792,47.995744294702604
2021-05-27 07:42:17.964138,1.4484630823135376,-0.6027922630310059,11.628726762671388,48.40346159555935
2021-05-27 07:46:17.964138,1.441245198249817,-0.5876770615577698,11.96830948148544,48.821994480327454
2021-05-27 07:50:17.964138,1.4340569972991943,-0.5725759863853455,12.319451230958315,49.251728720905575
2021-05-27 07:54:17.964138,1.4268944263458252,-0.557489812374115,12.682536457778731,49.69306292991067
2021-05-27 07:58:17.964138,1.4197534322738647,-0.5424193143844604,13.057962558628894,50.14640899234445
2021-05-27 08:02:17.964138,1.4126300811767578,-0.5273652076721191,13.446140307877299,50.61219250952943
2021-05-27 08:06:17.964138,1.4055209159851074,-0.5123281478881836,13.847494287607038,51.09085325737927
2021-05-27 08:10:17.964138,1.3984222412109375,-0.4973089098930359,14.262463355820241,51.58284566623638
2021-05-27 08:14:17.964138,1.3913307189941406,-0.4823082387447357,14.691501110381111,52.088639311207245
2021-05-27 08:18:17.964138,1.3842430114746094,-0.4673268496990204,15.13507638034466,52.60871941887537
2021-05-27 08:22:17.964138,1.3771557807922363,-0.45236554741859436,15.593673733663074,53.14358739491142
2021-05-27 08:26:17.964138,1.3700659275054932,-0.43742501735687256,16.067793993868328,53.69376136195226
2021-05-27 08:30:17.964138,1.3629703521728516,-0.42250603437423706,16.557954781924845,54.259776722495566
2021-05-27 08:34:17.964138,1.3558661937713623,-0.4076094329357147,17.064691068196627,54.842186739199974
2021-05-27 08:38:17.964138,1.348750352859497,-0.39273592829704285,17.588555758707866,55.4415631287668
2021-05-27 08:42:17.964138,1.3416199684143066,-0.3778863549232483,18.130120285050985,56.05849668343261
2021-05-27 08:46:17.964138,1.3344722986221313,-0.3630615174770355,18.68997521793195,56.69359790794624
2021-05-27 08:50:17.964138,1.327304482460022,-0.3482622504234314,19.268730909114346,57.34749767993083
2021-05-27 08:54:17.964138,1.3201137781143188,-0.3334893584251404,19.867018146814345,58.02084793010548
2021-05-27 08:58:17.964138,1.3128974437713623,-0.3187437355518341,20.485488836915778,58.71432234918774
2021-05-27 09:02:17.964138,1.3056528568267822,-0.30402621626853943,21.124816702918743,59.42861711316065
2021-05-27 09:06:17.964138,1.298377275466919,-0.28933772444725037,21.785698017167135,60.16445163788113
2021-05-27 09:10:17.964138,1.291068196296692,-0.27467915415763855,22.468852344529484,60.922569354504034
2021-05-27 09:14:17.964138,1.2837227582931519,-0.260051429271698,23.17502333073736,61.703738513171004
2021-05-27 09:18:17.964138,1.2763385772705078,-0.24545550346374512,23.904979489186257,62.50875301292601
2021-05-27 09:22:17.964138,1.2689129114151,-0.2308923453092575,24.65951504177863,63.33843325916227
2021-05-27 09:26:17.964138,1.2614432573318481,-0.21636296808719635,25.439450767926857,64.19362705036274
2021-05-27 09:30:17.964138,1.2539269924163818,-0.20186838507652283,26.245634893777208,65.07521049299119
2021-05-27 09:34:17.964138,1.2463613748550415,-0.18740962445735931,27.078944011074615,65.98408894750892
2021-05-27 09:38:17.964138,1.2387440204620361,-0.17298777401447296,27.9402840107617,66.92119800700146
2021-05-27 09:42:17.964138,1.231072187423706,-0.15860392153263092,28.830591071539633,67.88750450677054
2021-05-27 09:46:17.964138,1.2233432531356812,-0.14425919950008392,29.75083266548643,68.88400756893675
2021-05-27 09:50:17.964138,1.2155545949935913,-0.129469096660614,30.702008601169524,69.91172349219775
2021-05-27 09:54:17.964138,1.2077035903930664,-0.11420009285211563,31.68515210152874,70.97170189867711
2021-05-27 09:58:17.964138,1.1997874975204468,-0.09772587567567825,32.70133092166235,72.06500379192171
2021-05-27 10:02:17.964138,1.1918035745620728,-0.07599383592605591,33.75164849989902,73.19259186978255
2021-05-27 10:06:17.964138,1.1837493181228638,-0.04731613025069237,34.83724513929156,74.35541057876729
2021-05-27 10:10:17.964138,1.1756218671798706,-0.036108050495386124,35.95929924836195,75.5552574887292
2021-05-27 10:14:17.964138,1.1674184799194336,-0.026499075815081596,37.119028607310035,76.79344174483337
2021-05-27 10:18:17.964138,1.1591362953186035,-0.016601266339421272,38.31769168437641,78.07125150985723
2021-05-27 10:22:17.964138,1.1507724523544312,-0.005958221852779388,39.55658899211048,79.39000308365601
2021-05-27 10:26:17.964138,1.1423242092132568,0.005453374236822128,40.837064484873714,80.75105678734391
2021-05-27 10:30:17.964138,1.1337887048721313,0.017484651878476143,42.160507010873765,82.15582419931042
2021-05-27 10:34:17.964138,1.1251628398895264,0.02995632402598858,43.52835181657324,83.60577071572865
2021-05-27 10:38:17.964138,1.1164437532424927,0.04271911457180977,44.94208208535093,85.10241614808795
2021-05-27 10:42:17.964138,1.1076284646987915,0.055664874613285065,46.40323053937267,86.64733500357994
2021-05-27 10:46:17.964138,1.0987138748168945,0.06871922314167023,47.91338109485786,88.24215706597047
2021-05-27 10:50:17.964138,1.0896968841552734,0.08183114230632782,49.47417056854795,89.88856838017853
2021-05-27 10:54:17.964138,1.0805743932724,0.09496669471263885,51.087290441057135,91.58831250505668
2021-05-27 10:58:17.964138,1.071343183517456,0.10810074210166931,52.75448868297512,93.3431921030858
2021-05-27 11:02:17.964138,1.0620001554489136,0.12121554464101791,54.477571633892666,95.15507063939418
2021-05-27 11:06:17.964138,1.052541971206665,0.13429786264896393,56.2584059559822,97.0258742425053
2021-05-27 11:10:17.964138,1.0429654121398926,0.14733748137950897,58.09892064077694,98.95759368115188
2021-05-27 11:14:17.964138,1.0332670211791992,0.16032622754573822,60.00110909476353,100.95228644339247
2021-05-27 11:18:17.964138,1.0234434604644775,0.17325738072395325,61.967031282573494,103.01207890678745
2021-05-27 11:22:17.964138,1.0134913921356201,0.1861252337694168,63.99881594558809,105.13916859718141
2021-05-27 11:26:17.964138,1.0034072399139404,0.19892479479312897,66.09866290244389,107.3358265341031
2021-05-27 11:30:17.964138,0.9931876063346863,0.21165154874324799,68.26884541231419,109.60439966288881
2021-05-27 11:34:17.964138,0.9828289151191711,0.22430138289928436,70.51171262888737,111.94731337108841
2021-05-27 11:38:17.964138,0.9723275303840637,0.2368703931570053,72.8296921321708,114.3670740957222
2021-05-27 11:42:17.964138,0.9616798758506775,0.24935486912727356,75.2252925407148,116.86627201810845
2021-05-27 11:46:17.964138,0.9508823752403259,0.261759489774704,77.70110621289729,119.44758357554586
2021-05-27 11:50:17.964138,0.9399312734603882,0.274069219827652,80.25981204421186,122.11377500302534
2021-05-27 11:54:17.964138,0.9288229942321777,0.28627586364746094,82.90417834587784,124.86770508576635
2021-05-27 11:58:17.964138,0.917553722858429,0.2983842194080353,85.63706583331182,127.71232780622981
2021-05-27 12:02:17.964138,0.9061198234558105,0.3103907108306885,88.46143070030702,130.65069580587902
2021-05-27 12:06:17.964138,0.8945175409317017,0.32229185104370117,91.38032780561953,133.68596367103154
2021-05-27 12:10:17.964138,0.8827431201934814,0.33408409357070923,94.3969139618004,136.82139133330585
2021-05-27 12:14:17.964138,0.8707928657531738,0.34576380252838135,97.51445133166864,140.0603475842772
2021-05-27 12:18:17.964138,0.8586630821228027,0.35732734203338623,100.73631093998684,143.40631370420897
2021-05-27 12:22:17.964138,0.8463500738143921,0.3687709867954254,104.06597630219258,146.8628872147222
2021-05-27 12:26:17.964138,0.8338501453399658,0.38009098172187805,107.50704717408767,150.43378575446772
2021-05-27 12:30:17.964138,0.8211597204208374,0.39128345251083374,111.06324342254324,154.12285108680214
2021-05-27 12:34:17.964138,0.8082752227783203,0.4023444950580597,114.73840902920207,157.93405323794028
2021-05-27 12:38:17.964138,0.7951931357383728,0.4132700562477112,118.53651622565087,161.87149477692037
2021-05-27 12:42:17.964138,0.7819100022315979,0.4240560531616211,122.46166976643151,165.93941523402935
2021-05-27 12:46:17.964138,0.768422544002533,0.43469834327697754,126.51811134051248,170.14219566727053
2021-05-27 12:50:17.964138,0.7547274827957153,0.4451926350593567,130.7102241357697,174.48436338396087
2021-05-27 12:54:17.964138,0.7408217191696167,0.45553454756736755,135.04253754965637,178.97059681736383
2021-05-27 12:58:17.964138,0.7267022728919983,0.46571967005729675,139.51973205888186,183.60573056365797
2021-05-27 13:02:17.964138,0.7123662829399109,0.47574347257614136,144.14664425141325,188.3947605896192
2021-05-27 13:06:17.964138,0.6978111267089844,0.4856013059616089,148.9282720222367,193.34284961349505
2021-05-27 13:10:17.964138,0.683034360408783,0.49528852105140686,153.86977994429765,198.4553326609366
2021-05-27 13:14:17.964138,0.6680337190628052,0.5048003196716309,158.97650481847214,203.7377228108966
2021-05-27 13:18:17.964138,0.6528071761131287,0.5141317844390869,164.25396140655076,209.19571713163364
2021-05-27 13:22:17.964138,0.6373530030250549,0.5232780575752258,169.70784835333495,214.83520280815895
2021-05-27 13:26:17.964138,0.6216697692871094,0.5322341322898865,175.34405430613654,220.6622634806205
2021-05-27 13:30:17.964138,0.6057561635971069,0.5409949421882629,181.1686642442212,226.68318579068827
2021-05-27 13:34:17.964138,0.5896115303039551,0.5495553016662598,187.18796600135175,232.90446614734446
2021-05-27 13:38:17.964138,0.573235273361206,0.5579100847244263,193.4084570256181,239.33281771204094
2021-05-27 13:42:17.964138,0.5566273331642151,0.566054105758667,199.8368513486999,245.97517762013896
2021-05-27 13:46:17.964138,0.539788007736206,0.5739820599555969,206.4800867933987,252.83871444458705
2021-05-27 13:50:17.964138,0.522718071937561,0.5816887021064758,213.3453324174474,259.9308359017651
2021-05-27 13:54:17.964138,0.5054186582565308,0.5891687273979187,220.43999620942043,267.2591968178325
2021-05-27 13:58:17.964138,0.4878914952278137,0.5964168906211853,227.77173303322684,274.8317073559194
2021-05-27 14:02:17.964138,0.4701387286186218,0.6034278273582458,235.34845284338044,282.6565415231201
2021-05-27 14:06:17.964138,0.45216310024261475,0.6101963520050049,243.1783291681517,290.742145950325
2021-05-27 14:10:17.964138,0.43396779894828796,0.6167172193527222,251.26980788045847,299.09724897236185
2021-05-27 14:14:17.964138,0.41555672883987427,0.6229852437973022,259.6316162521791,307.73087000597457
