date,azimute,altitude,pos1,pos2
2021-08-12 12:55:32.580697,0.849504292011261,0.5243841409683228,359.9716831902663,359.9815766349766
2021-08-12 12:59:32.580697,0.8350681662559509,0.5357563495635986,11.942903691066647,12.361814879693384
2021-08-12 13:03:32.580697,0.8203780055046082,0.5469803810119629,12.313654547252048,12.754037351901387
2021-08-12 13:07:32.580697,0.8054283261299133,0.5580509901046753,12.697262087956119,13.158677721829768
2021-08-12 13:11:32.580697,0.7902138233184814,0.5689629912376404,13.094163696777374,13.576184412014426
2021-08-12 13:15:32.580697,0.7747292518615723,0.5797110199928284,13.504811511607901,14.00702109506826
2021-08-12 13:19:32.580697,0.7589696645736694,0.5902894735336304,13.929672906509042,14.451667209500775
2021-08-12 13:23:32.580697,0.7429301142692566,0.600692629814148,14.369230999583701,14.910618488493093
2021-08-12 13:27:32.580697,0.7266060709953308,0.6109147071838379,14.82398516386998,15.384387503715963
2021-08-12 13:31:32.580697,0.7099932432174683,0.6209496855735779,15.294451561225063,15.873504232904347
2021-08-12 13:35:32.580697,0.6930875182151794,0.630791425704956,15.78116369599206,16.37851664191392
2021-08-12 13:39:32.580697,0.6758853197097778,0.640433669090271,16.28467297520147,16.89999128545096
2021-08-12 13:43:32.580697,0.6583832502365112,0.6498700380325317,16.80554929936697,17.43851392749544
2021-08-12 13:47:32.580697,0.6405785083770752,0.6590940356254578,17.344381659066634,17.994690181610146
2021-08-12 13:51:32.580697,0.6224687099456787,0.668099045753479,17.901778757370668,18.569146171997385
2021-08-12 13:55:32.580697,0.6040520668029785,0.6768782734870911,18.478369647056258,19.162529217783025
2021-08-12 13:59:32.580697,0.5853272676467896,0.6854249835014343,19.074804393036572,19.775508531434195
2021-08-12 14:03:32.580697,0.5662936568260193,0.6937322020530701,19.691754750910256,20.408775949729435
2021-08-12 14:07:32.580697,0.546951413154602,0.7017930150032043,20.329914862168778,21.063046677968288
2021-08-12 14:11:32.580697,0.5273012518882751,0.7096003293991089,20.990001982511462,21.739060066405365
2021-08-12 14:15:32.580697,0.5073447823524475,0.7171472311019897,21.67275722251676,22.437580399452525
2021-08-12 14:19:32.580697,0.48708444833755493,0.7244265675544739,22.378946314989403,23.15939772436702
2021-08-12 14:23:32.580697,0.46652355790138245,0.7314313054084778,23.109360406892336,23.905328694416482
2021-08-12 14:27:32.580697,0.4456663429737091,0.7381544709205627,23.864816875689623,24.676217441242116
2021-08-12 14:31:32.580697,0.42451804876327515,0.74458909034729,24.646160169920503,25.47293647722789
2021-08-12 14:35:32.580697,0.4030848741531372,0.7507283687591553,25.454262679779415,26.296387620928567
2021-08-12 14:39:32.580697,0.3813741207122803,0.7565654516220093,26.29002563174832,27.14750296026611
2021-08-12 14:43:32.580697,0.3593941628932953,0.7620937824249268,27.15438001404349,28.027245834653396
2021-08-12 14:47:32.580697,0.337154358625412,0.7673069834709167,28.048287535890758,28.93661185306739
2021-08-12 14:51:32.580697,0.3146652579307556,0.7721987366676331,28.97274161182276,29.876629948905894
2021-08-12 14:55:32.580697,0.2919384837150574,0.7767630815505981,29.92876838275968,30.848363458946196
2021-08-12 14:59:32.580697,0.2689867615699768,0.7809943556785583,30.917427770132672,31.852911239428
2021-08-12 15:03:32.580697,0.24582378566265106,0.7848870158195496,31.939814569615006,32.89140882455452
2021-08-12 15:07:32.580697,0.2224644124507904,0.7884361147880554,32.997059574853814,33.96502960655671
2021-08-12 15:11:32.580697,0.19892439246177673,0.7916367650032043,34.09033074760021,35.07498607264328
2021-08-12 15:15:32.580697,0.17522045969963074,0.7944847345352173,35.220834423863565,36.22253106228756
2021-08-12 15:19:32.580697,0.15137021243572235,0.7969760894775391,36.38981656424449,37.40895907811312
2021-08-12 15:23:32.580697,0.1273920089006424,0.7991073131561279,37.59856404942262,38.63560763598867
2021-08-12 15:27:32.580697,0.10330497473478317,0.8008753657341003,38.848406018578885,39.90385865775016
2021-08-12 15:31:32.580697,0.07912880182266235,0.8022778034210205,40.14071525913742,41.21513990627405
2021-08-12 15:35:32.580697,0.054883696138858795,0.8033125996589661,41.47690964457071,42.57092647443777
2021-08-12 15:39:32.580697,0.03059028461575508,0.8039782047271729,42.858453623235874,43.97274232172139
2021-08-12 15:43:32.580697,0.006269451696425676,0.8042736649513245,44.286859762287186,45.422161858299255
2021-08-12 15:47:32.580697,6.265127658843994,0.8041985630989075,45.55425083240196,46.913830267276026
2021-08-12 15:51:32.580697,6.240815162658691,0.8037530183792114,46.86469868806007,48.44919512293205
2021-08-12 15:55:32.580697,6.216538429260254,0.8029376268386841,48.2196373633534,50.02975178081588
2021-08-12 15:59:32.580697,6.192317962646484,0.8017536401748657,49.62054801004363,51.65704492647817
2021-08-12 16:03:32.580697,6.168174743652344,0.8002027273178101,51.06896045225667,53.332670183976134
2021-08-12 16:07:32.580697,6.144128799438477,0.7982870936393738,52.56645484068394,55.05827577554429
2021-08-12 16:11:32.580697,6.120198726654053,0.7960095405578613,54.11466337781827,56.835564236786304
2021-08-12 16:15:32.580697,6.096404075622559,0.7933732271194458,55.71527202122479,58.66629419658982
2021-08-12 16:19:32.580697,6.072762966156006,0.7903818488121033,57.37002232306042,60.5522822123981
2021-08-12 16:23:32.580697,6.04929256439209,0.7870393991470337,59.08071331501603,62.4954046762604
2021-08-12 16:27:32.580697,6.0260090827941895,0.7833504676818848,60.84920345609009,64.49759977587401
2021-08-12 16:31:32.580697,6.002927780151367,0.7793199419975281,62.677412645288044,66.56086953265036
2021-08-12 16:35:32.580697,5.980063438415527,0.7749530673027039,64.56732428551713,68.68728190659084
